algorithm,text_length,pattern_length,execution,matches,prep_time_ms,time_ms
Horspool,10485762,8,8,40823,0,50
Horspool,10485762,8,9,40823,0,49
Horspool,10485762,9,0,20511,0,43
Horspool,10485762,9,1,20511,0,44
Horspool,10485762,9,2,20511,0,43
Horspool,10485762,9,3,20511,0,44
Horspool,10485762,9,4,20511,0,42
Horspool,10485762,9,5,20511,0,44
Horspool,10485762,9,6,20511,0,45
Horspool,10485762,9,7,20511,0,44
Horspool,10485762,9,8,20511,0,44
Horspool,10485762,9,9,20511,0,47
Horspool,10485762,10,0,10134,0,47
Horspool,10485762,10,1,10134,0,45
Horspool,10485762,10,2,10134,0,42
Horspool,10485762,10,3,10134,0,43
Horspool,10485762,10,4,10134,0,44
Horspool,10485762,10,5,10134,0,45
Horspool,10485762,10,6,10134,0,45
Horspool,10485762,10,7,10134,0,47
Horspool,10485762,10,8,10134,0,46
Horspool,10485762,10,9,10134,0,45
Shift-And,10485762,2,0,2620955,0,59
Shift-And,10485762,2,1,2620955,0,54
Shift-And,10485762,2,2,2620955,0,53
Shift-And,10485762,2,3,2620955,0,54
Shift-And,10485762,2,4,2620955,0,58
Shift-And,10485762,2,5,2620955,0,59
Shift-And,10485762,2,6,2620955,0,58
Shift-And,10485762,2,7,2620955,0,58
Shift-And,10485762,2,8,2620955,0,59
Shift-And,10485762,2,9,2620955,0,58
Shift-And,10485762,3,0,1310318,0,31
Shift-And,10485762,3,1,1310318,0,32
Shift-And,10485762,3,2,1310318,0,33
Shift-And,10485762,3,3,1310318,0,30
Shift-And,10485762,3,4,1310318,0,30
Shift-And,10485762,3,5,1310318,0,32
Shift-And,10485762,3,6,1310318,0,30
Shift-And,10485762,3,7,1310318,0,31
Shift-And,10485762,3,8,1310318,0,30
Shift-And,10485762,3,9,1310318,0,30
Shift-And,10485762,4,0,655026,0,17
Shift-And,10485762,4,1,655026,0,16
Shift-And,10485762,4,2,655026,0,17
Shift-And,10485762,4,3,655026,0,17
Shift-And,10485762,4,4,655026,0,17
Shift-And,10485762,4,5,655026,0,18
Shift-And,10485762,4,6,655026,0,17
Shift-And,10485762,4,7,655026,0,17
Shift-And,10485762,4,8,655026,0,17
Shift-And,10485762,4,9,655026,0,17
Shift-And,10485762,5,0,327628,0,13
Shift-And,10485762,5,1,327628,0,14
Shift-And,10485762,5,2,327628,0,14
Shift-And,10485762,5,3,327628,0,13
Shift-And,10485762,5,4,327628,0,12
Shift-And,10485762,5,5,327628,0,12
Shift-And,10485762,5,6,327628,0,12
Shift-And,10485762,5,7,327628,0,13
Shift-And,10485762,5,8,327628,0,13
Shift-And,10485762,5,9,327628,0,12
Shift-And,10485762,6,0,163936,0,11
Shift-And,10485762,6,1,163936,0,11
Shift-And,10485762,6,2,163936,0,11
Shift-And,10485762,6,3,163936,0,12
Shift-And,10485762,6,4,163936,0,10
Shift-And,10485762,6,5,163936,0,11
Shift-And,10485762,6,6,163936,0,10
Shift-And,10485762,6,7,163936,0,11
Shift-And,10485762,6,8,163936,0,10
Shift-And,10485762,6,9,163936,0,12
Shift-And,10485762,7,0,81988,0,11
Shift-And,10485762,7,1,81988,0,9
Shift-And,10485762,7,2,81988,0,10
Shift-And,10485762,7,3,81988,0,10
Shift-And,10485762,7,4,81988,0,9
Shift-And,10485762,7,5,81988,0,10
Shift-And,10485762,7,6,81988,0,10
Shift-And,10485762,7,7,81988,0,11
Shift-And,10485762,7,8,81988,0,10
Shift-And,10485762,7,9,81988,0,9
Shift-And,10485762,8,0,40823,0,9
Shift-And,10485762,8,1,40823,0,9
Shift-And,10485762,8,2,40823,0,9
Shift-And,10485762,8,3,40823,0,9
Shift-And,10485762,8,4,40823,0,8
Shift-And,10485762,8,5,40823,0,9
Shift-And,10485762,8,6,40823,0,9
Shift-And,10485762,8,7,40823,0,9
Shift-And,10485762,8,8,40823,0,9
Shift-And,10485762,8,9,40823,0,9
Shift-And,10485762,9,0,20511,0,10
Shift-And,10485762,9,1,20511,0,9
Shift-And,10485762,9,2,20511,0,9
Shift-And,10485762,9,3,20511,0,9
Shift-And,10485762,9,4,20511,0,9
Shift-And,10485762,9,5,20511,0,9
Shift-And,10485762,9,6,20511,0,9
Shift-And,10485762,9,7,20511,0,8
Shift-And,10485762,9,8,20511,0,9
Shift-And,10485762,9,9,20511,0,11
Shift-And,10485762,10,0,10134,0,8
Shift-And,10485762,10,1,10134,0,10
Shift-And,10485762,10,2,10134,0,8
Shift-And,10485762,10,3,10134,0,10
Shift-And,10485762,10,4,10134,0,9
Shift-And,10485762,10,5,10134,0,10
Shift-And,10485762,10,6,10134,0,9
Shift-And,10485762,10,7,10134,0,9
Shift-And,10485762,10,8,10134,0,10
Shift-And,10485762,10,9,10134,0,9
