algorithm,pattern_length,inspections
Weak Memorizing Boyer Moore,7,1550201
Weak Turbo Boyer Moore,7,1531684
Weak Boyer Moore,7,1816195
Weak Memorizing Boyer Moore,7,1812837
Weak Turbo Boyer Moore,7,1812837
Weak Boyer Moore,7,1304736
Weak Memorizing Boyer Moore,7,1199154
Weak Turbo Boyer Moore,7,1199154
Weak Boyer Moore,7,1664289
Weak Memorizing Boyer Moore,7,1493077
Weak Turbo Boyer Moore,7,1493077
Weak Boyer Moore,7,2142007
Weak Memorizing Boyer Moore,7,2076812
Weak Turbo Boyer Moore,7,2076812
Weak Boyer Moore,7,2064769
Weak Memorizing Boyer Moore,7,2049216
Weak Turbo Boyer Moore,7,2049216
Weak Boyer Moore,7,1657587
Weak Memorizing Boyer Moore,7,1485578
Weak Turbo Boyer Moore,7,1485578
Weak Boyer Moore,7,1977799
Weak Memorizing Boyer Moore,7,1962987
Weak Turbo Boyer Moore,7,1962987
Weak Boyer Moore,7,1673610
Weak Memorizing Boyer Moore,7,1672831
Weak Turbo Boyer Moore,7,1672831
Weak Boyer Moore,7,1596253
Weak Memorizing Boyer Moore,7,1588441
Weak Turbo Boyer Moore,7,1539018
Weak Boyer Moore,7,1726953
Weak Memorizing Boyer Moore,7,1548083
Weak Turbo Boyer Moore,7,1548083
Weak Boyer Moore,7,1673897
Weak Memorizing Boyer Moore,7,1673132
Weak Turbo Boyer Moore,7,1673132
Weak Boyer Moore,7,1662558
Weak Memorizing Boyer Moore,7,1490803
Weak Turbo Boyer Moore,7,1490803
Weak Boyer Moore,7,1732044
Weak Memorizing Boyer Moore,7,1552925
Weak Turbo Boyer Moore,7,1552925
Weak Boyer Moore,7,1275706
Weak Memorizing Boyer Moore,7,1172856
Weak Turbo Boyer Moore,7,1172856
Weak Boyer Moore,8,1260412
Weak Memorizing Boyer Moore,8,1158351
Weak Turbo Boyer Moore,8,1158351
Weak Boyer Moore,8,1897774
Weak Memorizing Boyer Moore,8,1883323
Weak Turbo Boyer Moore,8,1883323
Weak Boyer Moore,8,2042533
Weak Memorizing Boyer Moore,8,1980530
Weak Turbo Boyer Moore,8,1980530
Weak Boyer Moore,8,2037808
Weak Memorizing Boyer Moore,8,1974957
Weak Turbo Boyer Moore,8,1974957
Weak Boyer Moore,8,1741006
Weak Memorizing Boyer Moore,8,1731856
Weak Turbo Boyer Moore,8,1724490
Weak Boyer Moore,8,2047006
Weak Memorizing Boyer Moore,8,1984109
Weak Turbo Boyer Moore,8,1984109
Weak Boyer Moore,8,2044120
Weak Memorizing Boyer Moore,8,1981785
Weak Turbo Boyer Moore,8,1981785
Weak Boyer Moore,8,2247409
Weak Memorizing Boyer Moore,8,2178531
Weak Turbo Boyer Moore,8,2097429
Weak Boyer Moore,8,2136036
Weak Memorizing Boyer Moore,8,2070300
Weak Turbo Boyer Moore,8,2070300
Weak Boyer Moore,8,1311803
Weak Memorizing Boyer Moore,8,1311803
Weak Turbo Boyer Moore,8,1311803
Weak Boyer Moore,8,1312455
Weak Memorizing Boyer Moore,8,1312455
Weak Turbo Boyer Moore,8,1312455
Weak Boyer Moore,8,2037804
Weak Memorizing Boyer Moore,8,1974953
Weak Turbo Boyer Moore,8,1974953
Weak Boyer Moore,8,1600184
Weak Memorizing Boyer Moore,8,1435376
Weak Turbo Boyer Moore,8,1435376
Weak Boyer Moore,8,1747000
Weak Memorizing Boyer Moore,8,1743741
Weak Turbo Boyer Moore,8,1743741
Weak Boyer Moore,8,1598260
Weak Memorizing Boyer Moore,8,1433474
Weak Turbo Boyer Moore,8,1433474
Weak Boyer Moore,8,1396896
Weak Memorizing Boyer Moore,8,1396412
Weak Turbo Boyer Moore,8,1369336
Weak Boyer Moore,8,2105452
Weak Memorizing Boyer Moore,8,2089144
Weak Turbo Boyer Moore,8,2036265
Weak Boyer Moore,8,1314092
Weak Memorizing Boyer Moore,8,1314092
Weak Turbo Boyer Moore,8,1314092
Weak Boyer Moore,8,1395376
Weak Memorizing Boyer Moore,8,1394954
Weak Turbo Boyer Moore,8,1367868
Weak Boyer Moore,8,1313203
Weak Memorizing Boyer Moore,8,1313203
Weak Turbo Boyer Moore,8,1313203
Weak Boyer Moore,8,1500711
Weak Memorizing Boyer Moore,8,1500561
Weak Turbo Boyer Moore,8,1500561
Weak Boyer Moore,8,1814420
Weak Memorizing Boyer Moore,8,1810968
Weak Turbo Boyer Moore,8,1810968
Weak Boyer Moore,8,1275667
Weak Memorizing Boyer Moore,8,1172357
Weak Turbo Boyer Moore,8,1172357
Weak Boyer Moore,8,1477478
Weak Memorizing Boyer Moore,8,1441798
Weak Turbo Boyer Moore,8,1405879
Weak Boyer Moore,8,1312187
Weak Memorizing Boyer Moore,8,1312187
Weak Turbo Boyer Moore,8,1312187
Weak Boyer Moore,8,2139815
Weak Memorizing Boyer Moore,8,2074881
Weak Turbo Boyer Moore,8,2074881
Weak Boyer Moore,8,2036105
Weak Memorizing Boyer Moore,8,1973956
Weak Turbo Boyer Moore,8,1973956
Weak Boyer Moore,8,1614551
Weak Memorizing Boyer Moore,8,1613804
Weak Turbo Boyer Moore,8,1613804
Weak Boyer Moore,8,1657420
Weak Memorizing Boyer Moore,8,1485385
Weak Turbo Boyer Moore,8,1485385
Weak Boyer Moore,8,1599770
Weak Memorizing Boyer Moore,8,1434984
Weak Turbo Boyer Moore,8,1434984
Weak Boyer Moore,8,1598948
Weak Memorizing Boyer Moore,8,1434140
Weak Turbo Boyer Moore,8,1434140
Weak Boyer Moore,8,1423487
Weak Memorizing Boyer Moore,8,1421767
Weak Turbo Boyer Moore,8,1393323
Weak Boyer Moore,8,1313613
Weak Memorizing Boyer Moore,8,1313613
Weak Turbo Boyer Moore,8,1313613
Weak Boyer Moore,8,1511109
Weak Memorizing Boyer Moore,8,1510664
Weak Turbo Boyer Moore,8,1479499
Weak Boyer Moore,8,2139670
Weak Memorizing Boyer Moore,8,2074747
Weak Turbo Boyer Moore,8,2074747
Weak Boyer Moore,8,1444801
Weak Memorizing Boyer Moore,8,1444742
Weak Turbo Boyer Moore,8,1444742
Weak Boyer Moore,8,1898302
Weak Memorizing Boyer Moore,8,1884168
Weak Turbo Boyer Moore,8,1884168
Weak Boyer Moore,8,2043479
Weak Memorizing Boyer Moore,8,1980929
Weak Turbo Boyer Moore,8,1980929
Weak Boyer Moore,8,1899390
Weak Memorizing Boyer Moore,8,1884919
Weak Turbo Boyer Moore,8,1884919
Weak Boyer Moore,8,1422356
Weak Memorizing Boyer Moore,8,1420750
Weak Turbo Boyer Moore,8,1392796
Weak Boyer Moore,8,1977913
Weak Memorizing Boyer Moore,8,1963214
Weak Turbo Boyer Moore,8,1963214
Weak Boyer Moore,8,1747288
Weak Memorizing Boyer Moore,8,1744004
Weak Turbo Boyer Moore,8,1744004
Weak Boyer Moore,8,1257400
Weak Memorizing Boyer Moore,8,1156192
Weak Turbo Boyer Moore,8,1156192
Weak Boyer Moore,8,2040979
Weak Memorizing Boyer Moore,8,1978830
Weak Turbo Boyer Moore,8,1978830
Weak Boyer Moore,8,1310876
Weak Memorizing Boyer Moore,8,1310876
Weak Turbo Boyer Moore,8,1310876
Weak Boyer Moore,8,2037052
Weak Memorizing Boyer Moore,8,1974440
Weak Turbo Boyer Moore,8,1974440
Weak Boyer Moore,8,1734572
Weak Memorizing Boyer Moore,8,1555772
Weak Turbo Boyer Moore,8,1555772
Weak Boyer Moore,8,2178442
Weak Memorizing Boyer Moore,8,2111126
Weak Turbo Boyer Moore,8,2081448
Weak Boyer Moore,8,1897367
Weak Memorizing Boyer Moore,8,1883109
Weak Turbo Boyer Moore,8,1883109
Weak Boyer Moore,8,1444250
Weak Memorizing Boyer Moore,8,1444182
Weak Turbo Boyer Moore,8,1444182
Weak Boyer Moore,8,1286561
Weak Memorizing Boyer Moore,8,1182884
Weak Turbo Boyer Moore,8,1182884
Weak Boyer Moore,8,2140838
Weak Memorizing Boyer Moore,8,2075576
Weak Turbo Boyer Moore,8,2075576
Weak Boyer Moore,8,1396692
Weak Memorizing Boyer Moore,8,1396308
Weak Turbo Boyer Moore,8,1369887
Weak Boyer Moore,8,1341507
Weak Memorizing Boyer Moore,8,1340763
Weak Turbo Boyer Moore,8,1326643
Weak Boyer Moore,8,1733192
Weak Memorizing Boyer Moore,8,1554404
Weak Turbo Boyer Moore,8,1554404
Weak Boyer Moore,8,1448418
Weak Memorizing Boyer Moore,8,1446614
Weak Turbo Boyer Moore,8,1406026
Weak Boyer Moore,8,1815521
Weak Memorizing Boyer Moore,8,1812089
Weak Turbo Boyer Moore,8,1812089
Weak Boyer Moore,8,1614568
Weak Memorizing Boyer Moore,8,1613858
Weak Turbo Boyer Moore,8,1613858
Weak Boyer Moore,8,1312569
Weak Memorizing Boyer Moore,8,1312569
Weak Turbo Boyer Moore,8,1312569
Weak Boyer Moore,8,1598443
Weak Memorizing Boyer Moore,8,1433657
Weak Turbo Boyer Moore,8,1433657
Weak Boyer Moore,8,1396562
Weak Memorizing Boyer Moore,8,1396128
Weak Turbo Boyer Moore,8,1369152
Weak Boyer Moore,8,1444767
Weak Memorizing Boyer Moore,8,1444701
Weak Turbo Boyer Moore,8,1444701
Weak Boyer Moore,8,1749269
Weak Memorizing Boyer Moore,8,1745887
Weak Turbo Boyer Moore,8,1745887
Weak Boyer Moore,8,1599354
Weak Memorizing Boyer Moore,8,1434546
Weak Turbo Boyer Moore,8,1434546
Weak Boyer Moore,8,1664462
Weak Memorizing Boyer Moore,8,1492961
Weak Turbo Boyer Moore,8,1492961
Weak Boyer Moore,8,1896071
Weak Memorizing Boyer Moore,8,1882021
Weak Turbo Boyer Moore,8,1882021
Weak Boyer Moore,8,2047544
Weak Memorizing Boyer Moore,8,1984355
Weak Turbo Boyer Moore,8,1984355
Weak Boyer Moore,8,1377079
Weak Memorizing Boyer Moore,8,1373461
Weak Turbo Boyer Moore,8,1336698
Weak Boyer Moore,8,1312435
Weak Memorizing Boyer Moore,8,1312435
Weak Turbo Boyer Moore,8,1312435
Weak Boyer Moore,8,1674572
Weak Memorizing Boyer Moore,8,1673789
Weak Turbo Boyer Moore,8,1673789
Weak Boyer Moore,8,2043270
Weak Memorizing Boyer Moore,8,1981001
Weak Turbo Boyer Moore,8,1981001
Weak Boyer Moore,8,1500599
Weak Memorizing Boyer Moore,8,1500406
Weak Turbo Boyer Moore,8,1500406
Weak Boyer Moore,8,1597918
Weak Memorizing Boyer Moore,8,1432701
Weak Turbo Boyer Moore,8,1432701
Weak Boyer Moore,8,1313942
Weak Memorizing Boyer Moore,8,1313942
Weak Turbo Boyer Moore,8,1313942
Weak Boyer Moore,8,1313154
Weak Memorizing Boyer Moore,8,1313154
Weak Turbo Boyer Moore,8,1313154
Weak Boyer Moore,8,1445211
Weak Memorizing Boyer Moore,8,1445146
Weak Turbo Boyer Moore,8,1445146
Weak Boyer Moore,8,1598899
Weak Memorizing Boyer Moore,8,1434091
Weak Turbo Boyer Moore,8,1434091
Weak Boyer Moore,8,1592783
Weak Memorizing Boyer Moore,8,1427566
Weak Turbo Boyer Moore,8,1427566
Weak Boyer Moore,8,1976740
Weak Memorizing Boyer Moore,8,1962028
Weak Turbo Boyer Moore,8,1962028
Weak Boyer Moore,8,1898735
Weak Memorizing Boyer Moore,8,1884425
Weak Turbo Boyer Moore,8,1884425
Weak Boyer Moore,8,1443547
Weak Memorizing Boyer Moore,8,1436565
Weak Turbo Boyer Moore,8,1407324
Weak Boyer Moore,8,1311426
Weak Memorizing Boyer Moore,8,1311426
Weak Turbo Boyer Moore,8,1311426
Weak Boyer Moore,8,937801
Weak Memorizing Boyer Moore,8,897468
Weak Turbo Boyer Moore,8,897468
Weak Boyer Moore,8,1897467
Weak Memorizing Boyer Moore,8,1883352
Weak Turbo Boyer Moore,8,1883352
Weak Boyer Moore,8,1597970
Weak Memorizing Boyer Moore,8,1433019
Weak Turbo Boyer Moore,8,1433019
Weak Boyer Moore,8,1311738
Weak Memorizing Boyer Moore,8,1311738
Weak Turbo Boyer Moore,8,1311738
Weak Boyer Moore,8,1977768
Weak Memorizing Boyer Moore,8,1963062
Weak Turbo Boyer Moore,8,1963062
Weak Boyer Moore,8,1312642
Weak Memorizing Boyer Moore,8,1312642
Weak Turbo Boyer Moore,8,1312642
Weak Boyer Moore,8,1313154
Weak Memorizing Boyer Moore,8,1313154
Weak Turbo Boyer Moore,8,1313154
Weak Boyer Moore,8,1391105
Weak Memorizing Boyer Moore,8,1390963
Weak Turbo Boyer Moore,8,1353553
Weak Boyer Moore,8,1311444
Weak Memorizing Boyer Moore,8,1311444
Weak Turbo Boyer Moore,8,1311444
Weak Boyer Moore,8,1814870
Weak Memorizing Boyer Moore,8,1811407
Weak Turbo Boyer Moore,8,1811407
Weak Boyer Moore,8,2047060
Weak Memorizing Boyer Moore,8,1984163
Weak Turbo Boyer Moore,8,1984163
Weak Boyer Moore,8,1312897
Weak Memorizing Boyer Moore,8,1312897
Weak Turbo Boyer Moore,8,1312897
Weak Boyer Moore,8,1498810
Weak Memorizing Boyer Moore,8,1498659
Weak Turbo Boyer Moore,8,1498659
Weak Boyer Moore,8,2491264
Weak Memorizing Boyer Moore,8,2400586
Weak Turbo Boyer Moore,8,2319142
Weak Boyer Moore,8,1312152
Weak Memorizing Boyer Moore,8,1312152
Weak Turbo Boyer Moore,8,1312152
Weak Boyer Moore,8,1732387
Weak Memorizing Boyer Moore,8,1553651
Weak Turbo Boyer Moore,8,1553651
Weak Boyer Moore,8,1600891
Weak Memorizing Boyer Moore,8,1436083
Weak Turbo Boyer Moore,8,1436083
Weak Boyer Moore,8,1746856
Weak Memorizing Boyer Moore,8,1743586
Weak Turbo Boyer Moore,8,1743586
Weak Boyer Moore,9,1248061
Weak Memorizing Boyer Moore,9,1147010
Weak Turbo Boyer Moore,9,1147010
Weak Boyer Moore,9,1958434
Weak Memorizing Boyer Moore,9,1897903
Weak Turbo Boyer Moore,9,1897903
Weak Boyer Moore,9,726661
Weak Memorizing Boyer Moore,9,712773
Weak Turbo Boyer Moore,9,712773
Weak Boyer Moore,9,1202856
Weak Memorizing Boyer Moore,9,1202856
Weak Turbo Boyer Moore,9,1202856
Weak Boyer Moore,9,1600921
Weak Memorizing Boyer Moore,9,1562651
Weak Turbo Boyer Moore,9,1513732
Weak Boyer Moore,9,1597536
Weak Memorizing Boyer Moore,9,1432578
Weak Turbo Boyer Moore,9,1432578
Weak Boyer Moore,9,1540965
Weak Memorizing Boyer Moore,9,1381830
Weak Turbo Boyer Moore,9,1381830
Weak Boyer Moore,9,1542622
Weak Memorizing Boyer Moore,9,1383831
Weak Turbo Boyer Moore,9,1383831
Weak Boyer Moore,9,1954111
Weak Memorizing Boyer Moore,9,1894454
Weak Turbo Boyer Moore,9,1894454
Weak Boyer Moore,9,1955071
Weak Memorizing Boyer Moore,9,1895160
Weak Turbo Boyer Moore,9,1895160
Weak Boyer Moore,9,1978414
Weak Memorizing Boyer Moore,9,1963466
Weak Turbo Boyer Moore,9,1899243
Weak Boyer Moore,9,1820638
Weak Memorizing Boyer Moore,9,1807032
Weak Turbo Boyer Moore,9,1807032
Weak Boyer Moore,9,1228060
Weak Memorizing Boyer Moore,9,1227880
Weak Turbo Boyer Moore,9,1215998
Weak Boyer Moore,9,2043514
Weak Memorizing Boyer Moore,9,1981242
Weak Turbo Boyer Moore,9,1981242
Weak Boyer Moore,9,1400156
Weak Memorizing Boyer Moore,9,1400109
Weak Turbo Boyer Moore,9,1400109
Weak Boyer Moore,9,1501788
Weak Memorizing Boyer Moore,9,1501584
Weak Turbo Boyer Moore,9,1501584
Weak Boyer Moore,9,1538699
Weak Memorizing Boyer Moore,9,1379462
Weak Turbo Boyer Moore,9,1379462
Weak Boyer Moore,9,2112635
Weak Memorizing Boyer Moore,9,2094408
Weak Turbo Boyer Moore,9,2041466
Weak Boyer Moore,9,1954455
Weak Memorizing Boyer Moore,9,1894868
Weak Turbo Boyer Moore,9,1894868
Weak Boyer Moore,9,1819884
Weak Memorizing Boyer Moore,9,1806304
Weak Turbo Boyer Moore,9,1806304
Weak Boyer Moore,9,1297088
Weak Memorizing Boyer Moore,9,1296678
Weak Turbo Boyer Moore,9,1273644
Weak Boyer Moore,9,1312427
Weak Memorizing Boyer Moore,9,1312416
Weak Turbo Boyer Moore,9,1312416
Weak Boyer Moore,9,1820142
Weak Memorizing Boyer Moore,9,1806475
Weak Turbo Boyer Moore,9,1806475
Weak Boyer Moore,9,1683428
Weak Memorizing Boyer Moore,9,1680267
Weak Turbo Boyer Moore,9,1680267
Weak Boyer Moore,9,1819370
Weak Memorizing Boyer Moore,9,1805712
Weak Turbo Boyer Moore,9,1805712
Weak Boyer Moore,9,1313739
Weak Memorizing Boyer Moore,9,1313726
Weak Turbo Boyer Moore,9,1313726
Weak Boyer Moore,9,1311512
Weak Memorizing Boyer Moore,9,1311496
Weak Turbo Boyer Moore,9,1311496
Weak Boyer Moore,9,1822233
Weak Memorizing Boyer Moore,9,1808339
Weak Turbo Boyer Moore,9,1808339
Weak Boyer Moore,9,1598804
Weak Memorizing Boyer Moore,9,1433584
Weak Turbo Boyer Moore,9,1433584
Weak Boyer Moore,9,1598251
Weak Memorizing Boyer Moore,9,1433398
Weak Turbo Boyer Moore,9,1422324
Weak Boyer Moore,9,1202239
Weak Memorizing Boyer Moore,9,1202239
Weak Turbo Boyer Moore,9,1202239
Weak Boyer Moore,9,1454593
Weak Memorizing Boyer Moore,9,1454416
Weak Turbo Boyer Moore,9,1454416
Weak Boyer Moore,9,1541766
Weak Memorizing Boyer Moore,9,1382975
Weak Turbo Boyer Moore,9,1382975
Weak Boyer Moore,9,1592884
Weak Memorizing Boyer Moore,9,1427659
Weak Turbo Boyer Moore,9,1427659
Weak Boyer Moore,9,1539321
Weak Memorizing Boyer Moore,9,1380186
Weak Turbo Boyer Moore,9,1380186
Weak Boyer Moore,9,1539275
Weak Memorizing Boyer Moore,9,1380597
Weak Turbo Boyer Moore,9,1380597
Weak Boyer Moore,9,1820551
Weak Memorizing Boyer Moore,9,1806942
Weak Turbo Boyer Moore,9,1806942
Weak Boyer Moore,9,1312281
Weak Memorizing Boyer Moore,9,1312269
Weak Turbo Boyer Moore,9,1312269
Weak Boyer Moore,9,1616457
Weak Memorizing Boyer Moore,9,1615676
Weak Turbo Boyer Moore,9,1615676
Weak Boyer Moore,9,1821166
Weak Memorizing Boyer Moore,9,1807414
Weak Turbo Boyer Moore,9,1807414
Weak Boyer Moore,9,1663243
Weak Memorizing Boyer Moore,9,1491710
Weak Turbo Boyer Moore,9,1491710
Weak Boyer Moore,9,1540865
Weak Memorizing Boyer Moore,9,1381628
Weak Turbo Boyer Moore,9,1381628
Weak Boyer Moore,9,1615385
Weak Memorizing Boyer Moore,9,1614641
Weak Turbo Boyer Moore,9,1614641
Weak Boyer Moore,9,1539050
Weak Memorizing Boyer Moore,9,1379915
Weak Turbo Boyer Moore,9,1379915
Weak Boyer Moore,9,1536389
Weak Memorizing Boyer Moore,9,1377598
Weak Turbo Boyer Moore,9,1377598
Weak Boyer Moore,9,1682495
Weak Memorizing Boyer Moore,9,1679417
Weak Turbo Boyer Moore,9,1679417
Weak Boyer Moore,9,1616399
Weak Memorizing Boyer Moore,9,1615622
Weak Turbo Boyer Moore,9,1615622
Weak Boyer Moore,9,1312648
Weak Memorizing Boyer Moore,9,1312642
Weak Turbo Boyer Moore,9,1312642
Weak Boyer Moore,9,1237330
Weak Memorizing Boyer Moore,9,1234129
Weak Turbo Boyer Moore,9,1219379
Weak Boyer Moore,9,1818495
Weak Memorizing Boyer Moore,9,1804828
Weak Turbo Boyer Moore,9,1804828
Weak Boyer Moore,9,1313152
Weak Memorizing Boyer Moore,9,1313140
Weak Turbo Boyer Moore,9,1313140
Weak Boyer Moore,9,1597015
Weak Memorizing Boyer Moore,9,1432050
Weak Turbo Boyer Moore,9,1432050
Weak Boyer Moore,9,2461590
Weak Memorizing Boyer Moore,9,2372105
Weak Turbo Boyer Moore,9,2292820
Weak Boyer Moore,9,1248158
Weak Memorizing Boyer Moore,9,1147107
Weak Turbo Boyer Moore,9,1147107
Weak Boyer Moore,9,1599975
Weak Memorizing Boyer Moore,9,1435159
Weak Turbo Boyer Moore,9,1435159
Weak Boyer Moore,9,1371258
Weak Memorizing Boyer Moore,9,1338300
Weak Turbo Boyer Moore,9,1306489
Weak Boyer Moore,9,929570
Weak Memorizing Boyer Moore,9,889525
Weak Turbo Boyer Moore,9,889525
Weak Boyer Moore,9,2260103
Weak Memorizing Boyer Moore,9,2190086
Weak Turbo Boyer Moore,9,2123393
Weak Boyer Moore,9,1747281
Weak Memorizing Boyer Moore,9,1743981
Weak Turbo Boyer Moore,9,1743981
Weak Boyer Moore,9,1539678
Weak Memorizing Boyer Moore,9,1380441
Weak Turbo Boyer Moore,9,1380441
Weak Boyer Moore,9,1312771
Weak Memorizing Boyer Moore,9,1312748
Weak Turbo Boyer Moore,9,1312748
Weak Boyer Moore,9,1202099
Weak Memorizing Boyer Moore,9,1202099
Weak Turbo Boyer Moore,9,1202099
Weak Boyer Moore,9,1746296
Weak Memorizing Boyer Moore,9,1743007
Weak Turbo Boyer Moore,9,1743007
Weak Boyer Moore,9,1230031
Weak Memorizing Boyer Moore,9,1229974
Weak Turbo Boyer Moore,9,1213270
Weak Boyer Moore,9,1204663
Weak Memorizing Boyer Moore,9,1204663
Weak Turbo Boyer Moore,9,1204663
Weak Boyer Moore,9,1455399
Weak Memorizing Boyer Moore,9,1455216
Weak Turbo Boyer Moore,9,1455216
Weak Boyer Moore,9,2184683
Weak Memorizing Boyer Moore,9,2117598
Weak Turbo Boyer Moore,9,2055837
Weak Boyer Moore,9,1541790
Weak Memorizing Boyer Moore,9,1382999
Weak Turbo Boyer Moore,9,1382999
Weak Boyer Moore,9,1231234
Weak Memorizing Boyer Moore,9,1231060
Weak Turbo Boyer Moore,9,1218849
Weak Boyer Moore,9,1820803
Weak Memorizing Boyer Moore,9,1807238
Weak Turbo Boyer Moore,9,1807238
Weak Boyer Moore,9,1203235
Weak Memorizing Boyer Moore,9,1203235
Weak Turbo Boyer Moore,9,1203235
Weak Boyer Moore,9,1823050
Weak Memorizing Boyer Moore,9,1809493
Weak Turbo Boyer Moore,9,1809493
Weak Boyer Moore,9,1803264
Weak Memorizing Boyer Moore,9,1607005
Weak Turbo Boyer Moore,9,1607005
Weak Boyer Moore,9,1599660
Weak Memorizing Boyer Moore,9,1434867
Weak Turbo Boyer Moore,9,1434867
Weak Boyer Moore,9,1539086
Weak Memorizing Boyer Moore,9,1379951
Weak Turbo Boyer Moore,9,1379951
Weak Boyer Moore,9,1296939
Weak Memorizing Boyer Moore,9,1296563
Weak Turbo Boyer Moore,9,1273242
Weak Boyer Moore,9,1598571
Weak Memorizing Boyer Moore,9,1433759
Weak Turbo Boyer Moore,9,1433759
Weak Boyer Moore,9,2139606
Weak Memorizing Boyer Moore,9,2074666
Weak Turbo Boyer Moore,9,2001917
Weak Boyer Moore,9,1685788
Weak Memorizing Boyer Moore,9,1682528
Weak Turbo Boyer Moore,9,1682528
Weak Boyer Moore,9,1602816
Weak Memorizing Boyer Moore,9,1563475
Weak Turbo Boyer Moore,9,1514848
Weak Boyer Moore,9,1534218
Weak Memorizing Boyer Moore,9,1375083
Weak Turbo Boyer Moore,9,1375083
Weak Boyer Moore,9,1896885
Weak Memorizing Boyer Moore,9,1882804
Weak Turbo Boyer Moore,9,1882804
Weak Boyer Moore,9,2043474
Weak Memorizing Boyer Moore,9,1980914
Weak Turbo Boyer Moore,9,1980914
Weak Boyer Moore,9,1541566
Weak Memorizing Boyer Moore,9,1382775
Weak Turbo Boyer Moore,9,1382775
Weak Boyer Moore,9,1271239
Weak Memorizing Boyer Moore,9,1271201
Weak Turbo Boyer Moore,9,1238892
Weak Boyer Moore,9,1561233
Weak Memorizing Boyer Moore,9,1560524
Weak Turbo Boyer Moore,9,1560524
Weak Boyer Moore,9,1609420
Weak Memorizing Boyer Moore,9,1608565
Weak Turbo Boyer Moore,9,1581691
Weak Boyer Moore,9,1616506
Weak Memorizing Boyer Moore,9,1615726
Weak Turbo Boyer Moore,9,1615726
Weak Boyer Moore,9,1247775
Weak Memorizing Boyer Moore,9,1146970
Weak Turbo Boyer Moore,9,1146970
Weak Boyer Moore,9,1438874
Weak Memorizing Boyer Moore,9,1438307
Weak Turbo Boyer Moore,9,1435332
Weak Boyer Moore,9,1534343
Weak Memorizing Boyer Moore,9,1375106
Weak Turbo Boyer Moore,9,1375106
Weak Boyer Moore,9,1561966
Weak Memorizing Boyer Moore,9,1561226
Weak Turbo Boyer Moore,9,1561226
Weak Boyer Moore,9,1371463
Weak Memorizing Boyer Moore,9,1338535
Weak Turbo Boyer Moore,9,1306740
Weak Boyer Moore,9,2046087
Weak Memorizing Boyer Moore,9,1983468
Weak Turbo Boyer Moore,9,1983468
Weak Boyer Moore,9,1313975
Weak Memorizing Boyer Moore,9,1313963
Weak Turbo Boyer Moore,9,1313963
Weak Boyer Moore,9,1229866
Weak Memorizing Boyer Moore,9,1229716
Weak Turbo Boyer Moore,9,1217771
Weak Boyer Moore,9,1748631
Weak Memorizing Boyer Moore,9,1745439
Weak Turbo Boyer Moore,9,1745439
Weak Boyer Moore,9,1615750
Weak Memorizing Boyer Moore,9,1615014
Weak Turbo Boyer Moore,9,1615014
Weak Boyer Moore,9,1261726
Weak Memorizing Boyer Moore,9,1159491
Weak Turbo Boyer Moore,9,1159491
Weak Boyer Moore,9,1298476
Weak Memorizing Boyer Moore,9,1298066
Weak Turbo Boyer Moore,9,1274289
Weak Boyer Moore,10,1540534
Weak Memorizing Boyer Moore,10,1381296
Weak Turbo Boyer Moore,10,1381296
Weak Boyer Moore,10,1486889
Weak Memorizing Boyer Moore,10,1333873
Weak Turbo Boyer Moore,10,1333873
Weak Boyer Moore,10,1610610
Weak Memorizing Boyer Moore,10,1608473
Weak Turbo Boyer Moore,10,1574885
Weak Boyer Moore,10,1683939
Weak Memorizing Boyer Moore,10,1680798
Weak Turbo Boyer Moore,10,1680798
Weak Boyer Moore,10,1715078
Weak Memorizing Boyer Moore,10,1673813
Weak Turbo Boyer Moore,10,1627291
Weak Boyer Moore,10,1510712
Weak Memorizing Boyer Moore,10,1509995
Weak Turbo Boyer Moore,10,1509995
Weak Boyer Moore,10,2017314
Weak Memorizing Boyer Moore,10,1952806
Weak Turbo Boyer Moore,10,1935221
Weak Boyer Moore,10,1282009
Weak Memorizing Boyer Moore,10,1281300
Weak Turbo Boyer Moore,10,1268662
Weak Boyer Moore,10,1866002
Weak Memorizing Boyer Moore,10,1808829
Weak Turbo Boyer Moore,10,1808829
Weak Boyer Moore,10,1409381
Weak Memorizing Boyer Moore,10,1409216
Weak Turbo Boyer Moore,10,1409216
Weak Boyer Moore,10,1242987
Weak Memorizing Boyer Moore,10,1242977
Weak Turbo Boyer Moore,10,1242977
Weak Boyer Moore,10,1541250
Weak Memorizing Boyer Moore,10,1382455
Weak Turbo Boyer Moore,10,1382455
Weak Boyer Moore,10,1874488
Weak Memorizing Boyer Moore,10,1817176
Weak Turbo Boyer Moore,10,1817176
Weak Boyer Moore,10,1503782
Weak Memorizing Boyer Moore,10,1348520
Weak Turbo Boyer Moore,10,1343167
Weak Boyer Moore,10,1865853
Weak Memorizing Boyer Moore,10,1808945
Weak Turbo Boyer Moore,10,1808945
Weak Boyer Moore,10,725942
Weak Memorizing Boyer Moore,10,712074
Weak Turbo Boyer Moore,10,712074
Weak Boyer Moore,10,1321413
Weak Memorizing Boyer Moore,10,1321379
Weak Turbo Boyer Moore,10,1321379
Weak Boyer Moore,10,1752156
Weak Memorizing Boyer Moore,10,1739065
Weak Turbo Boyer Moore,10,1739065
Weak Boyer Moore,10,1109729
