algorithm,pattern_length,inspections
Weak Boyer Moore,10,3557517
Weak Memorizing Boyer Moore,10,3245355
Weak Turbo Boyer Moore,10,3044298
Weak Boyer Moore,10,3942683
Weak Memorizing Boyer Moore,10,3851367
Weak Turbo Boyer Moore,10,3767020
Weak Boyer Moore,10,3545976
Weak Memorizing Boyer Moore,10,3161409
Weak Turbo Boyer Moore,10,3161409
Weak Boyer Moore,10,4101950
Weak Memorizing Boyer Moore,10,3637203
Weak Turbo Boyer Moore,10,3637203
Weak Boyer Moore,10,3681942
Weak Memorizing Boyer Moore,10,3560221
Weak Turbo Boyer Moore,10,3144282
Weak Boyer Moore,10,2895670
Weak Memorizing Boyer Moore,10,2813391
Weak Turbo Boyer Moore,10,2753982
Weak Boyer Moore,10,3364265
Weak Memorizing Boyer Moore,10,3114511
Weak Turbo Boyer Moore,10,3114511
Weak Boyer Moore,10,4052062
Weak Memorizing Boyer Moore,10,3743945
Weak Turbo Boyer Moore,10,3743945
Weak Boyer Moore,10,4215645
Weak Memorizing Boyer Moore,10,3998647
Weak Turbo Boyer Moore,10,3778770
Weak Boyer Moore,10,3746705
Weak Memorizing Boyer Moore,10,3699475
Weak Turbo Boyer Moore,10,3589288
Weak Boyer Moore,10,3180084
Weak Memorizing Boyer Moore,10,2819257
Weak Turbo Boyer Moore,10,2819257
Weak Boyer Moore,10,3575675
Weak Memorizing Boyer Moore,10,3151412
Weak Turbo Boyer Moore,10,3151412
Weak Boyer Moore,10,3477791
Weak Memorizing Boyer Moore,10,3431053
Weak Turbo Boyer Moore,10,3280304
Weak Boyer Moore,10,4795639
Weak Memorizing Boyer Moore,10,4446411
Weak Turbo Boyer Moore,10,4249168
Weak Boyer Moore,10,3775857
Weak Memorizing Boyer Moore,10,3435100
Weak Turbo Boyer Moore,10,3286979
Weak Boyer Moore,10,3994392
Weak Memorizing Boyer Moore,10,3686237
Weak Turbo Boyer Moore,10,3686237
Weak Boyer Moore,10,4159873
Weak Memorizing Boyer Moore,10,3918558
Weak Turbo Boyer Moore,10,3578540
Weak Boyer Moore,10,3235006
Weak Memorizing Boyer Moore,10,3172817
Weak Turbo Boyer Moore,10,3107678
Weak Boyer Moore,10,3483620
Weak Memorizing Boyer Moore,10,3099053
Weak Turbo Boyer Moore,10,3099053
Weak Boyer Moore,10,4137776
Weak Memorizing Boyer Moore,10,3673137
Weak Turbo Boyer Moore,10,3673137
Weak Boyer Moore,10,3691894
Weak Memorizing Boyer Moore,10,3612555
Weak Turbo Boyer Moore,10,3420330
Weak Boyer Moore,10,4335483
Weak Memorizing Boyer Moore,10,3948796
Weak Turbo Boyer Moore,10,3764873
Weak Boyer Moore,10,4394287
Weak Memorizing Boyer Moore,10,3922788
Weak Turbo Boyer Moore,10,3797338
Weak Boyer Moore,10,4110311
Weak Memorizing Boyer Moore,10,3802022
Weak Turbo Boyer Moore,10,3802022
Weak Boyer Moore,10,3927334
Weak Memorizing Boyer Moore,10,3782803
Weak Turbo Boyer Moore,10,3630384
Weak Boyer Moore,10,3355065
Weak Memorizing Boyer Moore,10,3349038
Weak Turbo Boyer Moore,10,3349038
Weak Boyer Moore,10,2204472
Weak Memorizing Boyer Moore,10,2027483
Weak Turbo Boyer Moore,10,2027483
Weak Boyer Moore,10,2252667
Weak Memorizing Boyer Moore,10,2070517
Weak Turbo Boyer Moore,10,2070517
Weak Boyer Moore,10,3179173
Weak Memorizing Boyer Moore,10,3158669
Weak Turbo Boyer Moore,10,2873849
Weak Boyer Moore,10,3331387
Weak Memorizing Boyer Moore,10,3221195
Weak Turbo Boyer Moore,10,3116374
Weak Boyer Moore,10,3472514
Weak Memorizing Boyer Moore,10,3222760
Weak Turbo Boyer Moore,10,3222760
Weak Boyer Moore,10,3955111
Weak Memorizing Boyer Moore,10,3577107
Weak Turbo Boyer Moore,10,3515900
Weak Boyer Moore,10,3574854
Weak Memorizing Boyer Moore,10,3262692
Weak Turbo Boyer Moore,10,3060209
Weak Boyer Moore,10,3824060
Weak Memorizing Boyer Moore,10,3757099
Weak Turbo Boyer Moore,10,3676302
Weak Boyer Moore,10,3554194
Weak Memorizing Boyer Moore,10,3169627
Weak Turbo Boyer Moore,10,3169627
Weak Boyer Moore,10,4059049
Weak Memorizing Boyer Moore,10,3596871
Weak Turbo Boyer Moore,10,3596871
Weak Boyer Moore,10,2889038
Weak Memorizing Boyer Moore,10,2856530
Weak Turbo Boyer Moore,10,2635626
Weak Boyer Moore,10,3188001
Weak Memorizing Boyer Moore,10,3041354
Weak Turbo Boyer Moore,10,3004906
Weak Boyer Moore,10,3377287
Weak Memorizing Boyer Moore,10,3127533
Weak Turbo Boyer Moore,10,3127533
Weak Boyer Moore,10,4516223
Weak Memorizing Boyer Moore,10,4101036
Weak Turbo Boyer Moore,10,3929626
Weak Boyer Moore,10,4555649
Weak Memorizing Boyer Moore,10,4226862
Weak Turbo Boyer Moore,10,4054222
Weak Boyer Moore,10,3867701
Weak Memorizing Boyer Moore,10,3824531
Weak Turbo Boyer Moore,10,3734619
Weak Boyer Moore,10,3184568
Weak Memorizing Boyer Moore,10,2823741
Weak Turbo Boyer Moore,10,2823741
Weak Boyer Moore,10,3462229
Weak Memorizing Boyer Moore,10,3063273
Weak Turbo Boyer Moore,10,3063273
Weak Boyer Moore,10,3635617
Weak Memorizing Boyer Moore,10,3570631
Weak Turbo Boyer Moore,10,3083270
Weak Boyer Moore,10,3491134
Weak Memorizing Boyer Moore,10,3329990
Weak Turbo Boyer Moore,10,3242092
Weak Boyer Moore,10,3424303
Weak Memorizing Boyer Moore,10,3174549
Weak Turbo Boyer Moore,10,3174549
Weak Boyer Moore,10,3950572
Weak Memorizing Boyer Moore,10,3647365
Weak Turbo Boyer Moore,10,3647365
Weak Boyer Moore,10,2811089
Weak Memorizing Boyer Moore,10,2754453
Weak Turbo Boyer Moore,10,2502430
Weak Boyer Moore,10,3567644
Weak Memorizing Boyer Moore,10,3481804
Weak Turbo Boyer Moore,10,3370071
Weak Boyer Moore,10,3522652
Weak Memorizing Boyer Moore,10,3138085
Weak Turbo Boyer Moore,10,3138085
Weak Boyer Moore,10,4131071
Weak Memorizing Boyer Moore,10,3668719
Weak Turbo Boyer Moore,10,3668719
Weak Boyer Moore,10,4352468
Weak Memorizing Boyer Moore,10,4230731
Weak Turbo Boyer Moore,10,3900139
Weak Boyer Moore,10,4483678
Weak Memorizing Boyer Moore,10,4062922
Weak Turbo Boyer Moore,10,3647974
Weak Boyer Moore,10,3668371
Weak Memorizing Boyer Moore,10,3266409
Weak Turbo Boyer Moore,10,3173220
Weak Boyer Moore,10,4063101
Weak Memorizing Boyer Moore,10,3760022
Weak Turbo Boyer Moore,10,3760022
Weak Boyer Moore,10,3931988
Weak Memorizing Boyer Moore,10,3781217
Weak Turbo Boyer Moore,10,3584855
Weak Boyer Moore,10,3610073
Weak Memorizing Boyer Moore,10,3587085
Weak Turbo Boyer Moore,10,3473376
Weak Boyer Moore,10,2670555
Weak Memorizing Boyer Moore,10,2403249
Weak Turbo Boyer Moore,10,2403249
Weak Boyer Moore,10,2790836
Weak Memorizing Boyer Moore,10,2508293
Weak Turbo Boyer Moore,10,2508293
Weak Boyer Moore,10,3608154
Weak Memorizing Boyer Moore,10,3574480
Weak Turbo Boyer Moore,10,3288943
Weak Boyer Moore,10,4418152
Weak Memorizing Boyer Moore,10,4202500
Weak Turbo Boyer Moore,10,4012160
Weak Boyer Moore,10,3792721
Weak Memorizing Boyer Moore,10,3478448
Weak Turbo Boyer Moore,10,3272055
Weak Boyer Moore,10,4748435
Weak Memorizing Boyer Moore,10,4180217
Weak Turbo Boyer Moore,10,3950400
Weak Boyer Moore,10,4269864
Weak Memorizing Boyer Moore,10,3880418
Weak Turbo Boyer Moore,10,3746856
Weak Boyer Moore,10,3474884
Weak Memorizing Boyer Moore,10,3402912
Weak Turbo Boyer Moore,10,3329960
Weak Boyer Moore,10,3522354
Weak Memorizing Boyer Moore,10,3137787
Weak Turbo Boyer Moore,10,3137787
Weak Boyer Moore,10,4112898
Weak Memorizing Boyer Moore,10,3650828
Weak Turbo Boyer Moore,10,3650828
Weak Boyer Moore,10,4192393
Weak Memorizing Boyer Moore,10,4063182
Weak Turbo Boyer Moore,10,3710750
Weak Boyer Moore,10,3699063
Weak Memorizing Boyer Moore,10,3530196
Weak Turbo Boyer Moore,10,3255534
Weak Boyer Moore,10,4054773
Weak Memorizing Boyer Moore,10,3708093
Weak Turbo Boyer Moore,10,3490280
Weak Boyer Moore,10,4035317
Weak Memorizing Boyer Moore,10,3732254
Weak Turbo Boyer Moore,10,3732254
Weak Boyer Moore,10,3641039
Weak Memorizing Boyer Moore,10,3492391
Weak Turbo Boyer Moore,10,3326498
Weak Boyer Moore,10,3489483
Weak Memorizing Boyer Moore,10,3442462
Weak Turbo Boyer Moore,10,3303510
Weak Boyer Moore,10,3166121
Weak Memorizing Boyer Moore,10,2805294
Weak Turbo Boyer Moore,10,2805294
Weak Boyer Moore,10,3472177
Weak Memorizing Boyer Moore,10,3072999
Weak Turbo Boyer Moore,10,3072999
Weak Boyer Moore,10,3639959
Weak Memorizing Boyer Moore,10,3594920
Weak Turbo Boyer Moore,10,3310348
Weak Boyer Moore,10,4803168
Weak Memorizing Boyer Moore,10,4453983
Weak Turbo Boyer Moore,10,4256329
Weak Boyer Moore,10,3922860
Weak Memorizing Boyer Moore,10,3583930
Weak Turbo Boyer Moore,10,3458938
Weak Boyer Moore,10,3977067
Weak Memorizing Boyer Moore,10,3674104
Weak Turbo Boyer Moore,10,3674104
Weak Boyer Moore,10,3852595
Weak Memorizing Boyer Moore,10,3653853
Weak Turbo Boyer Moore,10,3361326
Weak Boyer Moore,10,3712465
Weak Memorizing Boyer Moore,10,3557614
Weak Turbo Boyer Moore,10,3335331
Weak Boyer Moore,10,4003669
Weak Memorizing Boyer Moore,10,3487750
Weak Turbo Boyer Moore,10,3361530
Weak Boyer Moore,10,4149409
Weak Memorizing Boyer Moore,10,3687477
Weak Turbo Boyer Moore,10,3687477
Weak Boyer Moore,10,3562583
Weak Memorizing Boyer Moore,10,3503587
Weak Turbo Boyer Moore,10,3322308
Weak Boyer Moore,10,4179930
Weak Memorizing Boyer Moore,10,3811715
Weak Turbo Boyer Moore,10,3612088
Weak Boyer Moore,10,4153816
Weak Memorizing Boyer Moore,10,3749977
Weak Turbo Boyer Moore,10,3640814
Weak Boyer Moore,10,4091623
Weak Memorizing Boyer Moore,10,3788566
Weak Turbo Boyer Moore,10,3788566
Weak Boyer Moore,10,3669086
Weak Memorizing Boyer Moore,10,3555408
Weak Turbo Boyer Moore,10,3419394
Weak Boyer Moore,10,3285364
Weak Memorizing Boyer Moore,10,3281595
Weak Turbo Boyer Moore,10,3281595
Weak Boyer Moore,10,1830865
Weak Memorizing Boyer Moore,10,1721893
Weak Turbo Boyer Moore,10,1721893
Weak Boyer Moore,10,1844860
Weak Memorizing Boyer Moore,10,1735079
Weak Turbo Boyer Moore,10,1735079
Weak Boyer Moore,10,3285018
Weak Memorizing Boyer Moore,10,3272166
Weak Turbo Boyer Moore,10,2906301
Weak Boyer Moore,10,3389037
Weak Memorizing Boyer Moore,10,3286162
Weak Turbo Boyer Moore,10,3177863
Weak Boyer Moore,10,3476845
Weak Memorizing Boyer Moore,10,3227091
Weak Turbo Boyer Moore,10,3227091
Weak Boyer Moore,10,3977439
Weak Memorizing Boyer Moore,10,3608792
Weak Turbo Boyer Moore,10,3547578
Weak Boyer Moore,10,3583574
Weak Memorizing Boyer Moore,10,3271412
Weak Turbo Boyer Moore,10,3068398
Weak Boyer Moore,10,3706089
Weak Memorizing Boyer Moore,10,3651960
Weak Turbo Boyer Moore,10,3577707
Weak Boyer Moore,10,3559252
Weak Memorizing Boyer Moore,10,3174685
Weak Turbo Boyer Moore,10,3174685
Weak Boyer Moore,10,3919275
Weak Memorizing Boyer Moore,10,3434670
Weak Turbo Boyer Moore,10,3346592
Weak Boyer Moore,10,3449753
Weak Memorizing Boyer Moore,10,3304736
Weak Turbo Boyer Moore,10,2903608
Weak Boyer Moore,10,3197286
Weak Memorizing Boyer Moore,10,3050594
Weak Turbo Boyer Moore,10,3013976
Weak Boyer Moore,10,3382131
Weak Memorizing Boyer Moore,10,3132377
Weak Turbo Boyer Moore,10,3132377
Weak Boyer Moore,10,4498700
Weak Memorizing Boyer Moore,10,4104714
Weak Turbo Boyer Moore,10,3985423
Weak Boyer Moore,10,4564933
Weak Memorizing Boyer Moore,10,4236146
Weak Turbo Boyer Moore,10,4062996
Weak Boyer Moore,10,3752344
Weak Memorizing Boyer Moore,10,3720442
Weak Turbo Boyer Moore,10,3637757
Weak Boyer Moore,10,3187064
Weak Memorizing Boyer Moore,10,2826237
Weak Turbo Boyer Moore,10,2826237
Weak Boyer Moore,10,3348427
Weak Memorizing Boyer Moore,10,2966144
Weak Turbo Boyer Moore,10,2966144
Weak Boyer Moore,10,3344711
Weak Memorizing Boyer Moore,10,3294269
Weak Turbo Boyer Moore,10,2898091
Weak Boyer Moore,10,3272968
Weak Memorizing Boyer Moore,10,3146085
Weak Turbo Boyer Moore,10,3024475
Weak Boyer Moore,10,3429261
Weak Memorizing Boyer Moore,10,3179507
Weak Turbo Boyer Moore,10,3179507
Weak Boyer Moore,10,3946507
Weak Memorizing Boyer Moore,10,3630827
Weak Turbo Boyer Moore,10,3584650
Weak Boyer Moore,10,3235775
Weak Memorizing Boyer Moore,10,3091475
Weak Turbo Boyer Moore,10,2811874
Weak Boyer Moore,10,3805407
Weak Memorizing Boyer Moore,10,3705855
Weak Turbo Boyer Moore,10,3609685
Weak Boyer Moore,10,3526812
Weak Memorizing Boyer Moore,10,3142245
Weak Turbo Boyer Moore,10,3142245
Weak Boyer Moore,10,3890471
Weak Memorizing Boyer Moore,10,3462085
Weak Turbo Boyer Moore,10,3462085
Weak Boyer Moore,10,3759217
Weak Memorizing Boyer Moore,10,3675478
Weak Turbo Boyer Moore,10,3333036
Weak Boyer Moore,10,4787752
Weak Memorizing Boyer Moore,10,4338288
Weak Turbo Boyer Moore,10,3978271
Weak Boyer Moore,10,4226306
Weak Memorizing Boyer Moore,10,3728199
Weak Turbo Boyer Moore,10,3510332
Weak Boyer Moore,10,4401333
Weak Memorizing Boyer Moore,10,4039961
Weak Turbo Boyer Moore,10,3866129
Weak Boyer Moore,10,4216699
Weak Memorizing Boyer Moore,10,4011358
Weak Turbo Boyer Moore,10,3844368
Weak Boyer Moore,10,3718579
Weak Memorizing Boyer Moore,10,3697487
Weak Turbo Boyer Moore,10,3605470
Weak Boyer Moore,10,2672936
Weak Memorizing Boyer Moore,10,2405630
Weak Turbo Boyer Moore,10,2405630
Weak Boyer Moore,10,2746137
Weak Memorizing Boyer Moore,10,2470206
Weak Turbo Boyer Moore,10,2470206
Weak Boyer Moore,10,3723569
Weak Memorizing Boyer Moore,10,3688739
Weak Turbo Boyer Moore,10,3108740
Weak Boyer Moore,10,3568866
Weak Memorizing Boyer Moore,10,3433683
Weak Turbo Boyer Moore,10,3297951
Weak Boyer Moore,10,3453851
Weak Memorizing Boyer Moore,10,3204097
Weak Turbo Boyer Moore,10,3204097
Weak Boyer Moore,10,4174874
Weak Memorizing Boyer Moore,10,3711123
Weak Turbo Boyer Moore,10,3582023
Weak Boyer Moore,10,3929175
Weak Memorizing Boyer Moore,10,3547459
Weak Turbo Boyer Moore,10,3106035
Weak Boyer Moore,10,3937729
Weak Memorizing Boyer Moore,10,3846396
Weak Turbo Boyer Moore,10,3762253
Weak Boyer Moore,10,3541967
Weak Memorizing Boyer Moore,10,3157400
Weak Turbo Boyer Moore,10,3157400
Weak Boyer Moore,10,3891686
Weak Memorizing Boyer Moore,10,3463110
Weak Turbo Boyer Moore,10,3463110
Weak Boyer Moore,10,3687821
Weak Memorizing Boyer Moore,10,3587853
Weak Turbo Boyer Moore,10,3000969
Weak Boyer Moore,10,2603788
Weak Memorizing Boyer Moore,10,2568170
Weak Turbo Boyer Moore,10,2497303
Weak Boyer Moore,10,3358630
Weak Memorizing Boyer Moore,10,3108876
Weak Turbo Boyer Moore,10,3108876
Weak Boyer Moore,10,3991327
Weak Memorizing Boyer Moore,10,3692559
Weak Turbo Boyer Moore,10,3692559
Weak Boyer Moore,10,3623402
Weak Memorizing Boyer Moore,10,3468549
Weak Turbo Boyer Moore,10,3314928
Weak Boyer Moore,10,3523891
Weak Memorizing Boyer Moore,10,3483083
Weak Turbo Boyer Moore,10,3359912
Weak Boyer Moore,10,3178317
Weak Memorizing Boyer Moore,10,2817490
Weak Turbo Boyer Moore,10,2817490
Weak Boyer Moore,10,3367324
Weak Memorizing Boyer Moore,10,2984895
Weak Turbo Boyer Moore,10,2984895
Weak Boyer Moore,10,4443321
Weak Memorizing Boyer Moore,10,4376629
Weak Turbo Boyer Moore,10,3855064
Weak Boyer Moore,10,5445060
Weak Memorizing Boyer Moore,10,5019699
Weak Turbo Boyer Moore,10,4421448
Weak Boyer Moore,10,3987684
Weak Memorizing Boyer Moore,10,3628284
Weak Turbo Boyer Moore,10,3468239
Weak Boyer Moore,10,3935515
Weak Memorizing Boyer Moore,10,3636545
Weak Turbo Boyer Moore,10,3636545
Weak Boyer Moore,10,3688750
Weak Memorizing Boyer Moore,10,3498827
Weak Turbo Boyer Moore,10,3216685
Weak Boyer Moore,10,3197158
Weak Memorizing Boyer Moore,10,3150642
Weak Turbo Boyer Moore,10,3002519
Weak Boyer Moore,10,3479271
Weak Memorizing Boyer Moore,10,3094704
Weak Turbo Boyer Moore,10,3094704
Weak Boyer Moore,10,3924748
Weak Memorizing Boyer Moore,10,3496136
Weak Turbo Boyer Moore,10,3496136
Weak Boyer Moore,10,4413717
Weak Memorizing Boyer Moore,10,4319169
Weak Turbo Boyer Moore,10,3819032
Weak Boyer Moore,10,4244999
Weak Memorizing Boyer Moore,10,3861845
Weak Turbo Boyer Moore,10,3482262
Weak Boyer Moore,10,3841597
Weak Memorizing Boyer Moore,10,3449079
Weak Turbo Boyer Moore,10,3374180
Weak Boyer Moore,10,4048961
Weak Memorizing Boyer Moore,10,3750087
Weak Turbo Boyer Moore,10,3750087
Weak Boyer Moore,10,3646097
Weak Memorizing Boyer Moore,10,3530029
Weak Turbo Boyer Moore,10,3364436
Weak Boyer Moore,10,3445159
Weak Memorizing Boyer Moore,10,3433992
Weak Turbo Boyer Moore,10,3319979
Weak Boyer Moore,10,2203918
Weak Memorizing Boyer Moore,10,2026929
Weak Turbo Boyer Moore,10,2026929
Weak Boyer Moore,10,2235046
Weak Memorizing Boyer Moore,10,2055493
Weak Turbo Boyer Moore,10,2055493
Weak Boyer Moore,10,3649103
Weak Memorizing Boyer Moore,10,3629864
Weak Turbo Boyer Moore,10,3280194
Weak Boyer Moore,10,4097374
Weak Memorizing Boyer Moore,10,3945230
Weak Turbo Boyer Moore,10,3775505
Weak Boyer Moore,10,4032261
Weak Memorizing Boyer Moore,10,3713097
Weak Turbo Boyer Moore,10,3410577
Weak Boyer Moore,10,4746578
Weak Memorizing Boyer Moore,10,4233984
Weak Turbo Boyer Moore,10,4069796
Weak Boyer Moore,10,4126825
Weak Memorizing Boyer Moore,10,3759600
Weak Turbo Boyer Moore,10,3607326
Weak Boyer Moore,10,3570820
Weak Memorizing Boyer Moore,10,3502838
Weak Turbo Boyer Moore,10,3373628
Weak Boyer Moore,10,3542542
Weak Memorizing Boyer Moore,10,3157975
Weak Turbo Boyer Moore,10,3157975
Weak Boyer Moore,10,3847701
Weak Memorizing Boyer Moore,10,3419165
Weak Turbo Boyer Moore,10,3419165
Weak Boyer Moore,10,3458728
Weak Memorizing Boyer Moore,10,3381016
Weak Turbo Boyer Moore,10,3023274
Weak Boyer Moore,10,4258787
Weak Memorizing Boyer Moore,10,4012156
Weak Turbo Boyer Moore,10,3659511
Weak Boyer Moore,10,3923542
Weak Memorizing Boyer Moore,10,3611098
Weak Turbo Boyer Moore,10,3411980
Weak Boyer Moore,10,3939523
Weak Memorizing Boyer Moore,10,3611589
Weak Turbo Boyer Moore,10,3546779
Weak Boyer Moore,10,4555507
Weak Memorizing Boyer Moore,10,4226720
Weak Turbo Boyer Moore,10,4054149
Weak Boyer Moore,10,3738996
Weak Memorizing Boyer Moore,10,3693929
Weak Turbo Boyer Moore,10,3564586
Weak Boyer Moore,10,3177093
Weak Memorizing Boyer Moore,10,2816266
Weak Turbo Boyer Moore,10,2816266
Weak Boyer Moore,10,3362647
Weak Memorizing Boyer Moore,10,2980144
Weak Turbo Boyer Moore,10,2980144
Weak Boyer Moore,10,4284273
Weak Memorizing Boyer Moore,10,4213849
Weak Turbo Boyer Moore,10,3644043
Weak Boyer Moore,10,4353134
Weak Memorizing Boyer Moore,10,4128651
Weak Turbo Boyer Moore,10,3890499
Weak Boyer Moore,10,3974572
Weak Memorizing Boyer Moore,10,3656260
Weak Turbo Boyer Moore,10,3358532
Weak Boyer Moore,10,3922322
Weak Memorizing Boyer Moore,10,3623274
Weak Turbo Boyer Moore,10,3623274
Weak Boyer Moore,10,3245305
Weak Memorizing Boyer Moore,10,3143202
Weak Turbo Boyer Moore,10,2860630
Weak Boyer Moore,10,3611605
Weak Memorizing Boyer Moore,10,3510897
Weak Turbo Boyer Moore,10,3290296
Weak Boyer Moore,10,3511027
Weak Memorizing Boyer Moore,10,3126460
Weak Turbo Boyer Moore,10,3126460
Weak Boyer Moore,10,3916203
Weak Memorizing Boyer Moore,10,3487635
Weak Turbo Boyer Moore,10,3487635
Weak Boyer Moore,10,4578620
Weak Memorizing Boyer Moore,10,4453829
Weak Turbo Boyer Moore,10,3927264
Weak Boyer Moore,10,3985309
Weak Memorizing Boyer Moore,10,3632678
Weak Turbo Boyer Moore,10,3422724
Weak Boyer Moore,10,3655925
Weak Memorizing Boyer Moore,10,3328198
Weak Turbo Boyer Moore,10,3137591
Weak Boyer Moore,10,4032559
Weak Memorizing Boyer Moore,10,3733823
Weak Turbo Boyer Moore,10,3733823
Weak Boyer Moore,10,3576048
Weak Memorizing Boyer Moore,10,3449359
Weak Turbo Boyer Moore,10,3279720
Weak Boyer Moore,10,3403590
Weak Memorizing Boyer Moore,10,3380588
Weak Turbo Boyer Moore,10,3238404
Weak Boyer Moore,10,2666364
Weak Memorizing Boyer Moore,10,2399058
Weak Turbo Boyer Moore,10,2399058
Weak Boyer Moore,10,2749797
Weak Memorizing Boyer Moore,10,2473824
Weak Turbo Boyer Moore,10,2473824
Weak Boyer Moore,10,3721047
Weak Memorizing Boyer Moore,10,3696399
Weak Turbo Boyer Moore,10,3353170
Weak Boyer Moore,10,4421968
Weak Memorizing Boyer Moore,10,4206268
Weak Turbo Boyer Moore,10,4015745
Weak Boyer Moore,10,4201059
Weak Memorizing Boyer Moore,10,3857381
Weak Turbo Boyer Moore,10,3591858
Weak Boyer Moore,10,4694293
Weak Memorizing Boyer Moore,10,4134964
Weak Turbo Boyer Moore,10,3889298
Weak Boyer Moore,10,4269533
Weak Memorizing Boyer Moore,10,3880087
Weak Turbo Boyer Moore,10,3746356
Weak Boyer Moore,10,4074008
Weak Memorizing Boyer Moore,10,3943284
Weak Turbo Boyer Moore,10,3719896
Weak Boyer Moore,10,3982020
Weak Memorizing Boyer Moore,10,3501498
Weak Turbo Boyer Moore,10,3311510
Weak Boyer Moore,10,3898892
Weak Memorizing Boyer Moore,10,3470396
Weak Turbo Boyer Moore,10,3470396
Weak Boyer Moore,10,4400293
Weak Memorizing Boyer Moore,10,4268740
Weak Turbo Boyer Moore,10,3707646
Weak Boyer Moore,10,3571044
Weak Memorizing Boyer Moore,10,3409733
Weak Turbo Boyer Moore,10,3123869
Weak Boyer Moore,10,4085462
Weak Memorizing Boyer Moore,10,3749114
Weak Turbo Boyer Moore,10,3621492
Weak Boyer Moore,10,4006423
Weak Memorizing Boyer Moore,10,3707477
Weak Turbo Boyer Moore,10,3707477
Weak Boyer Moore,10,3753265
Weak Memorizing Boyer Moore,10,3553491
Weak Turbo Boyer Moore,10,3330325
Weak Boyer Moore,10,3140681
Weak Memorizing Boyer Moore,10,3116560
Weak Turbo Boyer Moore,10,3054576
Weak Boyer Moore,10,3149274
Weak Memorizing Boyer Moore,10,2788447
Weak Turbo Boyer Moore,10,2788447
Weak Boyer Moore,10,3372167
Weak Memorizing Boyer Moore,10,2989868
Weak Turbo Boyer Moore,10,2989868
Weak Boyer Moore,10,3757015
Weak Memorizing Boyer Moore,10,3720887
Weak Turbo Boyer Moore,10,3387872
Weak Boyer Moore,10,4807736
Weak Memorizing Boyer Moore,10,4458502
Weak Turbo Boyer Moore,10,4260537
Weak Boyer Moore,10,4138477
Weak Memorizing Boyer Moore,10,3783274
Weak Turbo Boyer Moore,10,3531318
Weak Boyer Moore,10,3948570
Weak Memorizing Boyer Moore,10,3649646
Weak Turbo Boyer Moore,10,3649646
Weak Boyer Moore,10,3586587
Weak Memorizing Boyer Moore,10,3412302
Weak Turbo Boyer Moore,10,3163469
Weak Boyer Moore,10,3603418
Weak Memorizing Boyer Moore,10,3454753
Weak Turbo Boyer Moore,10,3229448
Weak Boyer Moore,10,3960002
Weak Memorizing Boyer Moore,10,3472452
Weak Turbo Boyer Moore,10,3395909
Weak Boyer Moore,10,3933522
Weak Memorizing Boyer Moore,10,3505004
Weak Turbo Boyer Moore,10,3505004
Weak Boyer Moore,10,3709259
Weak Memorizing Boyer Moore,10,3650923
Weak Turbo Boyer Moore,10,3328167
Weak Boyer Moore,10,4027453
Weak Memorizing Boyer Moore,10,3674753
Weak Turbo Boyer Moore,10,3462550
Weak Boyer Moore,10,3954818
Weak Memorizing Boyer Moore,10,3589562
Weak Turbo Boyer Moore,10,3497204
Weak Boyer Moore,10,4061690
Weak Memorizing Boyer Moore,10,3762742
Weak Turbo Boyer Moore,10,3762742
Weak Boyer Moore,10,3442062
Weak Memorizing Boyer Moore,10,3345323
Weak Turbo Boyer Moore,10,3228343
Weak Boyer Moore,10,3209185
Weak Memorizing Boyer Moore,10,3206600
Weak Turbo Boyer Moore,10,3206600
Weak Boyer Moore,10,1547230
Weak Memorizing Boyer Moore,10,1483184
Weak Turbo Boyer Moore,10,1483184
Weak Boyer Moore,10,1553353
Weak Memorizing Boyer Moore,10,1488587
Weak Turbo Boyer Moore,10,1488587
Weak Boyer Moore,10,3293179
Weak Memorizing Boyer Moore,10,3286635
Weak Turbo Boyer Moore,10,2948438
Weak Boyer Moore,10,3396042
Weak Memorizing Boyer Moore,10,3300630
Weak Turbo Boyer Moore,10,3227291
Weak Boyer Moore,10,3480573
Weak Memorizing Boyer Moore,10,3230819
Weak Turbo Boyer Moore,10,3230819
Weak Boyer Moore,10,3966527
Weak Memorizing Boyer Moore,10,3599054
Weak Turbo Boyer Moore,10,3470130
Weak Boyer Moore,10,3913670
Weak Memorizing Boyer Moore,10,3569684
Weak Turbo Boyer Moore,10,3121889
Weak Boyer Moore,10,3591861
Weak Memorizing Boyer Moore,10,3544615
Weak Turbo Boyer Moore,10,3478676
Weak Boyer Moore,10,3559597
Weak Memorizing Boyer Moore,10,3175030
Weak Turbo Boyer Moore,10,3175030
Weak Boyer Moore,10,4002223
Weak Memorizing Boyer Moore,10,3505293
Weak Turbo Boyer Moore,10,3377057
Weak Boyer Moore,10,3581114
Weak Memorizing Boyer Moore,10,3432725
Weak Turbo Boyer Moore,10,2953836
Weak Boyer Moore,10,3324695
Weak Memorizing Boyer Moore,10,3167773
Weak Turbo Boyer Moore,10,3086576
Weak Boyer Moore,10,3384923
Weak Memorizing Boyer Moore,10,3135169
Weak Turbo Boyer Moore,10,3135169
Weak Boyer Moore,10,4133341
Weak Memorizing Boyer Moore,10,3790934
Weak Turbo Boyer Moore,10,3700658
Weak Boyer Moore,10,5070571
Weak Memorizing Boyer Moore,10,4700885
Weak Turbo Boyer Moore,10,4322297
